id,name,depth,products,our_path,has_qualifier,passA_verdict,passA_score,passA_n_candidates,passA_shopify,passB_verdict,passB_score,passB_tier,passB_scope,passB_n_candidates,passB_shopify_id,passB_shopify,passB_shopify_en,passB_level,passB_is_leaf,passB_ancestor_level_match,passB_n_attrs,passB_attrs,passB_nearest_miss
1816,TEPUNG WHIPPED CREAM,4,7,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > BAHAN KUE > TEPUNG WHIPPED CREAM,False,UNMAPPED,0.333,1,,UNMAPPED,0.333,,global,1,,,,,,,,,"Makanan, Minuman & Tembakau > Item Makanan > Bahan Memasak & Baking > Tepung"
1825,GAME MASTER,3,7,UNUSED > AREA DISPLAY > GAME MASTER,False,UNMAPPED,0.333,2,,UNMAPPED,0.0,,global,0,,,,,,,,,
1856,SAUS CABAI KEMASAN SACHET,6,7,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > SAUS > SAOS  PEDAS & SAMBAL > SAOS CABAI > SAUS CABAI KEMASAN SACHET,False,UNMAPPED,0.2,15,,UNMAPPED,0.2,,global,15,,,,,,,,,"Makanan, Minuman & Tembakau > Item Makanan > Kondimen & Saus"
1869,CAIRAN PEMBERSIH LANTAI KEMASAN SACHET,6,7,Perawatan Diri & Rumah Tangga > Rumah Tangga > BAHAN PEMBERSIH RUMAH > PEMBERSIH LANTAI > CAIRAN PEMBERSIH LANTAI > CAIRAN PEMBERSIH LANTAI KEMASAN SACHET,False,UNMAPPED,0.4,1,,UNMAPPED,0.4,,global,1,,,,,,,,,Rumah & Taman > Peralatan Rumah Tangga > Pembersih Lantai & Uap > Pembersih Lantai
1875,SARUNG TANGAN PLASTIK,7,7,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > SARUNG TANGAN > SARUNG TANGAN PLASTIK,False,AMBIGUOUS,0.667,3,Hewan & Perlengkapan Hewan Piaraan > Perlengkapan Hewan Piaraan > Perlengkapan Perawatan Hewan Piaraan > Sisir & Sikat Hewan Piaraan > Sarung Tangan,AMBIGUOUS,0.667,fuzzy-raw,global,3,,,,,,,,,
1892,POMPA WC,6,7,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > POMPA WC,False,UNMAPPED,0.333,24,,UNMAPPED,0.333,,global,24,,,,,,,,,Bayi & Balita > Perawatan & Pemberian Makan > Pompa ASI
12,MINUMAN,2,6,Makanan dan Minuman > MINUMAN,False,EXACT,1.0,1,"Makanan, Minuman & Tembakau > Minuman",EXACT,1.0,exact-raw,vertical,1,fb-1,"Makanan, Minuman & Tembakau > Minuman","Food, Beverages & Tobacco > Beverages",1,False,True,7,Batasan usia | Informasi alergen | Preferensi diet | Suplemen makanan | Rasa | Bahan-bahan | Sertifikasi organik,
62,ALAT KECANTIKAN,2,6,Kosmetik dan Alat Kecantikan > ALAT KECANTIKAN,False,UNMAPPED,0.333,38,,UNMAPPED,0.333,,global,38,,,,,,,,,Seni & Hiburan > Hobi & Seni Kreatif > Seni & Kerajinan > Alat Seni & Kerajinan > Alat Benang & Benang Rajut > Card & Sikat Serat > Alat Teasing
64,MAKE UP KUKU,2,6,Kosmetik dan Alat Kecantikan > MAKE UP KUKU,False,UNMAPPED,0.25,11,,UNMAPPED,0.25,,global,11,,,,,,,,,Kesehatan & Kecantikan > Perawatan Tubuh > Kosmetik > Alat Kosmetik > Alat Kuku
95,GULA & PEMANIS,3,6,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > GULA & PEMANIS,False,EXACT,1.0,1,"Makanan, Minuman & Tembakau > Item Makanan > Bahan Memasak & Baking > Gula & Pemanis",EXACT,1.0,exact-raw,vertical,1,fb-2-5-30,"Makanan, Minuman & Tembakau > Item Makanan > Bahan Memasak & Baking > Gula & Pemanis","Food, Beverages & Tobacco > Food Items > Cooking & Baking Ingredients > Sugar & Sweeteners",3,False,True,3,Informasi alergen | Preferensi diet | Persyaratan penyimpanan,
132,PERLENGKAPAN MANDI ANAK & BAYI,3,6,Keperluan Anak dan Bayi > PERLENGKAPAN ANAK & BAYI > PERLENGKAPAN MANDI ANAK & BAYI,True,UNMAPPED,0.5,1,,UNMAPPED,0.5,,global,2,,,,,,,,,Bayi & Balita > Mandi Bayi
263,KOMPOR LISTRIK,3,6,Elektronik > ALAT ELEKTRONIK DAPUR > KOMPOR LISTRIK,False,UNMAPPED,0.5,1,,UNMAPPED,0.5,,global,1,,,,,,,,,Rumah & Taman > Dapur & Ruang Makan > Peralatan Dapur > Kompor
417,BROS ANAK-ANAK,3,6,Fashion > PERHIASAN ANAK > BROS ANAK-ANAK,True,UNMAPPED,0.5,1,,EXACT,1.0,exact-stripped,vertical,1,aa-6-4-1,Busana dan Aksesori > Perhiasan > Bros & Pin Lapel > Bros,Apparel & Accessories > Jewelry > Brooches & Lapel Pins > Brooches,3,True,False,7,Kelompok usia | Warna | Bahan perhiasan | Jenis perhiasan | Pola | Jenis penopang pin | Jenis kelamin sasaran,
433,SEPATU BOOTS PRIA,3,6,Fashion > SEPATU PRIA > SEPATU BOOTS PRIA,True,UNMAPPED,0.333,1,,UNMAPPED,0.5,,global,1,,,,,,,,,Busana dan Aksesori > Sepatu
462,PERAWATAN KUKU,3,6,Kosmetik dan Alat Kecantikan > MAKE UP KUKU > PERAWATAN KUKU,False,AMBIGUOUS,1.0,2,Kesehatan & Kecantikan > Perawatan Tubuh > Kosmetik > Perawatan Kuku,AMBIGUOUS,1.0,exact-raw,vertical,2,,,,,,,,,
478,HIGHLIGHTER,3,6,Kosmetik dan Alat Kecantikan > MAKE UP WAJAH > HIGHLIGHTER,False,UNMAPPED,0.5,1,,UNMAPPED,0.5,,global,1,,,,,,,,,Kesehatan & Kecantikan > Perawatan Tubuh > Kosmetik > Makeup > Rias Wajah > Highlighter & Luminizer
506,MINUMAN DENGAN CINCAU,4,6,Makanan dan Minuman > MINUMAN > MINUMAN DALAM KEMASAN > MINUMAN DENGAN CINCAU,False,UNMAPPED,0.5,1,,UNMAPPED,0.5,,global,1,,,,,,,,,"Makanan, Minuman & Tembakau > Minuman"
529,TEH KEMASAN GELAS,4,6,"Makanan dan Minuman > COKLAT, KOPI & TEH > TEH INSTAN > TEH KEMASAN GELAS",False,UNMAPPED,0.333,1,,UNMAPPED,0.333,,global,1,,,,,,,,,"Makanan, Minuman & Tembakau > Minuman > Teh & Infusi > Teh"
537,KERIPIK KENTANG PUTIH,4,6,Makanan dan Minuman > MAKANAN KECIL  > KERIPIK > KERIPIK KENTANG PUTIH,False,UNMAPPED,0.333,2,,UNMAPPED,0.333,,global,2,,,,,,,,,"Makanan, Minuman & Tembakau > Item Makanan > Buah & Sayur > Sayur Segar & Beku > Kentang"
562,BERAS HITAM,4,6,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > BERAS > BERAS HITAM,False,UNMAPPED,0.5,1,,UNMAPPED,0.5,,global,1,,,,,,,,,"Makanan, Minuman & Tembakau > Item Makanan > Bijian, Beras & Sereal > Beras"
606,MUTIARA SAGU / PACAR CINA,4,6,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN DALAM KEMASAN & KALENG > MUTIARA SAGU / PACAR CINA,False,UNMAPPED,0.25,1,,UNMAPPED,0.25,,global,1,,,,,,,,,Seni & Hiburan > Hobi & Seni Kreatif > Seni & Kerajinan > Bahan Seni & Kerajinan > Hiasan & Trim > Batu Lepas > Mutiara
623,MINYAK BUNGA MATAHARI,4,6,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MINYAK > MINYAK BUNGA MATAHARI,False,EXACT,1.0,1,"Makanan, Minuman & Tembakau > Item Makanan > Bahan Memasak & Baking > Minyak Goreng > Minyak Bunga Matahari",EXACT,1.0,exact-raw,vertical,1,fb-2-5-12-9,"Makanan, Minuman & Tembakau > Item Makanan > Bahan Memasak & Baking > Minyak Goreng > Minyak Bunga Matahari","Food, Beverages & Tobacco > Food Items > Cooking & Baking Ingredients > Cooking Oils > Sunflower Oil",4,True,False,5,Informasi alergen | Preferensi diet | Metode pengolahan minyak | Persyaratan penyimpanan | Varietas minyak bunga matahari,
645,SAUS BUMBU MASAK,4,6,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > SAUS > SAUS BUMBU MASAK,False,UNMAPPED,0.4,1,,UNMAPPED,0.4,,global,1,,,,,,,,,"Makanan, Minuman & Tembakau > Item Makanan > Kondimen & Saus > Bumbu Marinasi & Saus Panggang"
672,KIWI,4,6,Makanan dan Minuman > FRESH > BUAH > KIWI,False,EXACT,1.0,1,"Makanan, Minuman & Tembakau > Item Makanan > Buah & Sayur > Buah Segar & Beku > Kiwi",EXACT,1.0,exact-raw,vertical,1,fb-2-10-7-19,"Makanan, Minuman & Tembakau > Item Makanan > Buah & Sayur > Buah Segar & Beku > Kiwi","Food, Beverages & Tobacco > Food Items > Fruits & Vegetables > Fresh & Frozen Fruits > Kiwis",4,True,False,7,Informasi alergen | Preferensi diet | Bentuk produk makanan | Gaya potongan buah | Varietas buah kiwi | Kelas produk | Persyaratan penyimpanan,
675,LENGKENG,4,6,Makanan dan Minuman > FRESH > BUAH > LENGKENG,False,UNMAPPED,0.0,0,,UNMAPPED,0.0,,global,0,,,,,,,,,
683,PISANG,4,6,Makanan dan Minuman > FRESH > BUAH > PISANG,False,EXACT,1.0,1,"Makanan, Minuman & Tembakau > Item Makanan > Buah & Sayur > Buah Segar & Beku > Pisang",EXACT,1.0,exact-raw,vertical,1,fb-2-10-7-5,"Makanan, Minuman & Tembakau > Item Makanan > Buah & Sayur > Buah Segar & Beku > Pisang","Food, Beverages & Tobacco > Food Items > Fruits & Vegetables > Fresh & Frozen Fruits > Bananas",4,True,False,6,Informasi alergen | Varietas pisang | Preferensi diet | Bentuk produk makanan | Gaya potongan buah | Persyaratan penyimpanan,
708,CAISIM,4,6,Makanan dan Minuman > FRESH > SAYURAN SEGAR > CAISIM,False,EXACT,1.0,1,"Makanan, Minuman & Tembakau > Item Makanan > Buah & Sayur > Sayur Segar & Beku > Sayuran Hijau > Caisim",EXACT,1.0,exact-raw,vertical,1,fb-2-10-8-26-6,"Makanan, Minuman & Tembakau > Item Makanan > Buah & Sayur > Sayur Segar & Beku > Sayuran Hijau > Caisim","Food, Beverages & Tobacco > Food Items > Fruits & Vegetables > Fresh & Frozen Vegetables > Greens > Choy Sum",5,True,False,10,Informasi alergen | Aneka ragam choy sum | Metode memasak | Metode budidaya | Preferensi diet | Bentuk produk makanan | Tahap kematangan sayuran hijau | Kondisi pencucian produk | Persyaratan penyimpanan | Gaya pengolahan sayuran,
720,JAHE ,4,6,Makanan dan Minuman > FRESH > SAYURAN SEGAR > JAHE ,False,UNMAPPED,0.5,1,,UNMAPPED,0.5,,global,1,,,,,,,,,"Makanan, Minuman & Tembakau > Item Makanan > Buah & Sayur > Sayur Segar & Beku > Rimpang Jahe"
728,KANGKUNG,4,6,Makanan dan Minuman > FRESH > SAYURAN SEGAR > KANGKUNG,False,UNMAPPED,0.0,0,,UNMAPPED,0.0,,global,0,,,,,,,,,
779,TERONG,4,6,Makanan dan Minuman > FRESH > SAYURAN SEGAR > TERONG,False,EXACT,1.0,1,"Makanan, Minuman & Tembakau > Item Makanan > Buah & Sayur > Sayur Segar & Beku > Terong",EXACT,1.0,exact-raw,vertical,1,fb-2-10-8-18,"Makanan, Minuman & Tembakau > Item Makanan > Buah & Sayur > Sayur Segar & Beku > Terong","Food, Beverages & Tobacco > Food Items > Fruits & Vegetables > Fresh & Frozen Vegetables > Eggplants",4,True,False,7,Informasi alergen | Metode memasak | Preferensi diet | Varietas terong | Bentuk produk makanan | Persyaratan penyimpanan | Gaya pengolahan sayuran,
783,UBI,4,6,Makanan dan Minuman > FRESH > SAYURAN SEGAR > UBI,False,UNMAPPED,0.5,1,,UNMAPPED,0.5,,global,1,,,,,,,,,"Makanan, Minuman & Tembakau > Item Makanan > Buah & Sayur > Sayur Segar & Beku > Ubi Jalar"
787,TELUR ASIN PACK,4,6,Makanan dan Minuman > FRESH > TELUR > TELUR ASIN PACK,False,UNMAPPED,0.333,1,,UNMAPPED,0.333,,global,1,,,,,,,,,"Makanan, Minuman & Tembakau > Item Makanan > Daging, Makanan Laut & Telur > Telur"
796,KRIM RUAM (RASH) ANAK & BAYI,4,6,Keperluan Anak dan Bayi > PERAWATAN ANAK & BAYI > PERAWATAN KESEHATAN ANAK & BAYI > KRIM RUAM (RASH) ANAK & BAYI,True,UNMAPPED,0.333,12,,UNMAPPED,0.333,,global,12,,,,,,,,,Busana dan Aksesori > Pakaian > Pakaian Bayi & Anak
832,POMPA ASI MANUAL,4,6,Keperluan Anak dan Bayi > PERALATAN UNTUK ANAK & BAYI > PERALATAN MENYUSUI ANAK & BAYI > POMPA ASI MANUAL,False,EXACT,1.0,1,Bayi & Balita > Perawatan & Pemberian Makan > Pompa ASI > Pompa ASI Manual,EXACT,1.0,exact-raw,vertical,1,bt-10-9-3,Bayi & Balita > Perawatan & Pemberian Makan > Pompa ASI > Pompa ASI Manual,Baby & Toddler > Nursing & Feeding > Breast Pumps > Manual Breast Pumps,3,True,False,4,Petunjuk pembersihan | Warna | Pola | Aksesori pompa,
892,PORE PACK,4,6,Perawatan Diri & Rumah Tangga > Perawatan Diri > PERAWATAN WAJAH > PORE PACK,False,UNMAPPED,0.0,0,,UNMAPPED,0.0,,global,0,,,,,,,,,
927,MINUMAN UNTUK DIET,4,6,Perawatan Diri & Rumah Tangga > Perawatan Diri > DIET > MINUMAN UNTUK DIET,False,UNMAPPED,0.5,1,,UNMAPPED,0.5,,global,1,,,,,,,,,"Makanan, Minuman & Tembakau > Minuman"
929,OBAT MINUM,4,6,Perawatan Diri & Rumah Tangga > Perawatan Diri > OBAT-OBATAN > OBAT MINUM,False,UNMAPPED,0.333,8,,UNMAPPED,0.333,,global,8,,,,,,,,,Hewan & Perlengkapan Hewan Piaraan > Perlengkapan Hewan Piaraan > Perlengkapan Ikan & Akuatik > Makanan Ikan > Makanan Obat
981,AIR ACCU MOBIL,4,6,"Hobi, Ibadah, dan Olahraga > Perawatan & Suku Cadang Mobil > SUKU CADANG MOBIL > AIR ACCU MOBIL",False,UNMAPPED,0.333,3,,UNMAPPED,0.333,,global,3,,,,,,,,,Seni & Hiburan > Hobi & Seni Kreatif > Barang Koleksi > Model Skala > Mobil
997,BUSI MOTOR,4,6,"Hobi, Ibadah, dan Olahraga > Perawatan & Suku Cadang Motor > SUKU CADANG MOTOR > BUSI MOTOR",False,UNMAPPED,0.5,1,,UNMAPPED,0.5,,global,1,,,,,,,,,Kendaraan & Suku Cadang > Suku Cadang & Aksesori Kendaraan > Suku Cadang Kendaraan Bermotor > Sistem Daya & Kelistrikan Kendaraan Bermotor > Busi
1052,TIMBANGAN BADAN,4,6,"Hobi, Ibadah, dan Olahraga > OLAHRAGA > PERALATAN & PERLENGKAPAN FITNESS > TIMBANGAN BADAN",False,FUZZY,0.667,1,Kesehatan & Kecantikan > Perawatan Kesehatan > Monitor Biometrik > Timbangan Berat Badan,FUZZY,0.667,fuzzy-raw,global,1,hb-1-4-5,Kesehatan & Kecantikan > Perawatan Kesehatan > Monitor Biometrik > Timbangan Berat Badan,Health & Beauty > Health Care > Biometric Monitors > Body Weight Scales,3,True,False,15,Ukuran baterai | Jenis baterai | Warna | Teknologi konektivitas | Teknologi perangkat | Teknologi tampilan | Peringkat ingress protection (IP) | Bahan | Metode pengukuran | Sertifikasi perangkat medis | Metrik yang didukung | Pola | Sumber listrik | Metrik pelacakan | Satuan berat yang didukung,
1053,BET PING PONG,4,6,"Hobi, Ibadah, dan Olahraga > OLAHRAGA > PERALATAN & PERLENGKAPAN PING PONG > BET PING PONG",False,UNMAPPED,0.25,1,,UNMAPPED,0.25,,global,1,,,,,,,,,Peralatan Olahraga > Rekreasi Luar Ruang > Permainan Luar Ruang > Beer Pong
1080,BLUETOOTH DONGLE,4,6,Elektronik > ALAT ELEKTRONIK KANTOR & GADGET > PERLENGKAPAN KOMPUTER > BLUETOOTH DONGLE,False,UNMAPPED,0.333,3,,UNMAPPED,0.333,,global,3,,,,,,,,,Elektronik > Audio > Aksesori Audio > Aksesori Receiver Audio & Video > Adaptor Bluetooth
1081,CD DVD,4,6,Elektronik > ALAT ELEKTRONIK KANTOR & GADGET > PERLENGKAPAN KOMPUTER > CD DVD,False,UNMAPPED,0.5,2,,UNMAPPED,0.5,,global,2,,,,,,,,,Media > Video > DVD
1083,HARD DISK EXTERNAL,4,6,Elektronik > ALAT ELEKTRONIK KANTOR & GADGET > PERLENGKAPAN KOMPUTER > HARD DISK EXTERNAL,False,UNMAPPED,0.25,4,,UNMAPPED,0.25,,global,4,,,,,,,,,Elektronik > Aksesori Elektronik > Komponen Komputer > Perangkat Penyimpanan > Duplikator Disk
1099,KABEL PRINTER,4,6,Elektronik > ALAT ELEKTRONIK KANTOR & GADGET > SUKU CADANG KOMPUTER > KABEL PRINTER,False,AMBIGUOUS,0.667,2,"Elektronik > Cetak, Salin, Pindai & Faks > Aksesori Printer, Mesin Fotokopi & Faks > Suku Cadang Pengganti Printer, Mesin Fotokopi & Faks > Kabel Pengganti Printer",AMBIGUOUS,0.667,fuzzy-raw,vertical,2,,,,,,,,,
1119,STEMPEL,4,6,Alat dan Buku Tulis > PERALATAN UMUM > CAP/STEMPEL > STEMPEL,False,UNMAPPED,0.5,9,,UNMAPPED,0.5,,global,9,,,,,,,,,Seni & Hiburan > Hobi & Seni Kreatif > Seni & Kerajinan > Aksesori Alat Seni & Kerajinan > Blok Stempel
1184,KAMISOL / KEMBEN WANITA,4,6,Fashion > FASHION WANITA > ATASAN WANITA > KAMISOL / KEMBEN WANITA,True,UNMAPPED,0.333,1,,UNMAPPED,0.5,,global,1,,,,,,,,,Busana dan Aksesori > Pakaian > Lingeri > Kamisol
1208,ROK BATIK WANITA,4,6,Fashion > FASHION WANITA > BATIK WANITA > ROK BATIK WANITA,True,UNMAPPED,0.333,3,,UNMAPPED,0.5,,global,3,,,,,,,,,Busana dan Aksesori > Pakaian > Pakaian Bayi & Anak > Celana Bayi & Anak > Rok
1238,ANKLE SUPPORT (PERGELANGAN KAKI),4,6,Fashion > PAKAIAN OLAHRAGA > PAKAIAN PELINDUNG OLAHRAGA > ANKLE SUPPORT (PERGELANGAN KAKI),False,UNMAPPED,0.4,3,,UNMAPPED,0.4,,global,3,,,,,,,,,Kesehatan & Kecantikan > Perawatan Kesehatan > Sokongan & Penyangga > Sokongan Pergelangan Kaki
1331,SNACK SEBLAK,5,6,Makanan dan Minuman > MAKANAN KECIL  > KACANG DAN SNACK LAINNYA > JAJANAN TRADISIONAL > SNACK SEBLAK,False,UNMAPPED,0.25,1,,UNMAPPED,0.25,,global,1,,,,,,,,,"Makanan, Minuman & Tembakau > Item Makanan > Makanan Ringan > Trail & Snack Mix"
1337,SEBLAK SIAP SAJI,5,6,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN DALAM KEMASAN & KALENG > MAKANAN SIAP SAJI > SEBLAK SIAP SAJI,False,UNMAPPED,0.5,1,,UNMAPPED,0.5,,global,1,,,,,,,,,"Makanan, Minuman & Tembakau > Item Makanan > Makanan Olahan > Makanan Pembuka & Pendamping Olahan > Salad Siap Saji"
1345,KECAP IKAN,5,6,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > SAUS > KECAP > KECAP IKAN,False,EXACT,1.0,1,"Makanan, Minuman & Tembakau > Item Makanan > Kondimen & Saus > Kecap Ikan",EXACT,1.0,exact-raw,vertical,1,fb-2-4-4,"Makanan, Minuman & Tembakau > Item Makanan > Kondimen & Saus > Kecap Ikan","Food, Beverages & Tobacco > Food Items > Condiments & Sauces > Fish Sauce",3,True,False,3,Informasi alergen | Preferensi diet | Persyaratan penyimpanan,
1348,KECAP LAINNYA,5,6,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > SAUS > KECAP > KECAP LAINNYA,False,EXACT,1.0,1,"Makanan, Minuman & Tembakau > Item Makanan > Kondimen & Saus > Kecap",EXACT,1.0,exact-raw,vertical,1,fb-2-4-20,"Makanan, Minuman & Tembakau > Item Makanan > Kondimen & Saus > Kecap","Food, Beverages & Tobacco > Food Items > Condiments & Sauces > Soy Sauce",3,True,False,5,Informasi alergen | Preferensi diet | Metode fermentasi | Variasi kecap | Persyaratan penyimpanan,
1371,DEODORAN STICK,5,6,Perawatan Diri & Rumah Tangga > Perawatan Diri > FRAGRANCE & DEODORAN > DEODORAN > DEODORAN STICK,False,UNMAPPED,0.5,1,,UNMAPPED,0.5,,global,1,,,,,,,,,Kesehatan & Kecantikan > Perawatan Tubuh > Deodoran & Anti-Perspiran > Deodoran
1377,SUPLEMEN MAKANAN DEWASA,5,6,Perawatan Diri & Rumah Tangga > Perawatan Diri > MULTIVITAMIN & SUPLEMEN > SUPLEMEN MAKANAN > SUPLEMEN MAKANAN DEWASA,True,UNMAPPED,0.4,1,,UNMAPPED,0.5,,global,1,,,,,,,,,Rumah & Taman > Rumput & Taman > Berkebun > Hidroponik > Nutrisi & Suplemen > Suplemen
1405,ANTI NYAMUK ELEKTRIK KEMASAN DENGAN ALAT & ISI,5,6,Perawatan Diri & Rumah Tangga > Rumah Tangga > ANTI HAMA & SERANGGA > ANTI NYAMUK ELEKTRIK > ANTI NYAMUK ELEKTRIK KEMASAN DENGAN ALAT & ISI,False,UNMAPPED,0.286,1,,UNMAPPED,0.286,,global,1,,,,,,,,,Kesehatan & Kecantikan > Perawatan Tubuh > Pijat & Relaksasi > Pemijat > Alat Pijat Elektrik
1528,TISU,6,6,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > TISU,False,UNMAPPED,0.5,4,,UNMAPPED,0.5,,global,4,,,,,,,,,Seni & Hiburan > Pesta & Perayaan > Pemberian Hadiah > Bungkus Kado > Kertas Tisu
1655,SCOOP ICE CREAM (ES KRIM),7,6,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI DAPUR > ALAT DAPUR & AKSESORIS DAPUR > SCOOP ICE CREAM (ES KRIM),False,FUZZY,0.6,1,Rumah & Taman > Dapur & Ruang Makan > Peralatan & Perlengkapan Dapur > Scoop > Scoop Es Krim,FUZZY,0.6,fuzzy-raw,vertical,1,hg-11-8-65-1,Rumah & Taman > Dapur & Ruang Makan > Peralatan & Perlengkapan Dapur > Scoop > Scoop Es Krim,Home & Garden > Kitchen & Dining > Kitchen Tools & Utensils > Scoops > Ice Cream Scoops,4,True,False,6,Petunjuk pembersihan | Warna | Bahan pegangan | Pola | Mekanisme pelepas sendok | Bahan alat/perkakas,
1666,ARANG,7,6,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI DAPUR > ALAT MASAK > ARANG,False,UNMAPPED,0.5,15,,UNMAPPED,0.5,,global,15,,,,,,,,,Kesehatan & Kecantikan > Perawatan Tubuh > Perawatan Mulut > Pemutih Gigi > Bubuk Arang
1673,TEMPAT PENYIMPANAN MINUMAN / CAIRAN,7,6,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI DAPUR > TEMPAT PENYIMPANAN MAKANAN & MINUMAN > TEMPAT PENYIMPANAN MINUMAN / CAIRAN,False,UNMAPPED,0.4,1,,UNMAPPED,0.4,,global,1,,,,,,,,,Hewan & Perlengkapan Hewan Piaraan > Perlengkapan Hewan Piaraan > Wadah Makanan Hewan Piaraan > Tempat Penyimpanan Makanan
1689,JERIGEN ,7,6,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI DAPUR > TEMPAT PENYIMPANAN LAINNYA > JERIGEN ,False,UNMAPPED,0.25,1,,UNMAPPED,0.25,,global,1,,,,,,,,,Peralatan Olahraga > Rekreasi Luar Ruang > Aksesori Sistem Hidrasi > Wadah dan Jerigen Penyimpanan Air
1844,SAOS BULGOGI,5,6,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > SAUS > SAUS BUMBU MASAK > SAOS BULGOGI,False,UNMAPPED,0.0,0,,UNMAPPED,0.0,,global,0,,,,,,,,,
1845,SAUS BLACKPAPPER,5,6,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > SAUS > SAUS BUMBU MASAK > SAUS BLACKPAPPER,False,UNMAPPED,0.333,15,,UNMAPPED,0.333,,global,15,,,,,,,,,"Makanan, Minuman & Tembakau > Item Makanan > Kondimen & Saus"
98,MAKANAN DALAM KEMASAN & KALENG,3,5,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN DALAM KEMASAN & KALENG,False,UNMAPPED,0.4,1,,UNMAPPED,0.4,,global,1,,,,,,,,,"Makanan, Minuman & Tembakau > Item Makanan > Daging, Makanan Laut & Telur > Makanan Laut > Makanan Laut Kaleng"
112,TELUR,3,5,Makanan dan Minuman > FRESH > TELUR,False,EXACT,1.0,1,"Makanan, Minuman & Tembakau > Item Makanan > Daging, Makanan Laut & Telur > Telur",EXACT,1.0,exact-raw,vertical,1,fb-2-12-1,"Makanan, Minuman & Tembakau > Item Makanan > Daging, Makanan Laut & Telur > Telur","Food, Beverages & Tobacco > Food Items > Meat, Seafood & Eggs > Eggs",3,False,True,7,Informasi alergen | Preferensi diet | Grade telur | Metode produksi telur | Ukuran telur | Hewan sumber telur | Persyaratan penyimpanan,
185,DUCT KABEL (RUMAH KABEL),3,5,Perbaikan Rumah > PERLENGKAPAN PERBAIKAN RUMAH > DUCT KABEL (RUMAH KABEL),False,UNMAPPED,0.5,1,,UNMAPPED,0.5,,global,1,,,,,,,,,Peralatan Olahraga > Rekreasi Luar Ruang > Bersepeda > Komponen Sepeda > Rumah Kabel Sepeda
265,OVEN KECIL,3,5,Elektronik > ALAT ELEKTRONIK DAPUR > OVEN KECIL,False,UNMAPPED,0.5,1,,UNMAPPED,0.5,,global,1,,,,,,,,,Rumah & Taman > Dapur & Ruang Makan > Peralatan Dapur > Oven
359,KARET GELANG,3,5,Alat dan Buku Tulis > PERALATAN UMUM > KARET GELANG,False,EXACT,1.0,1,Perlengkapan Kantor > Perlengkapan Kantor Umum > Karet Gelang,EXACT,1.0,exact-raw,vertical,1,os-4-10,Perlengkapan Kantor > Perlengkapan Kantor Umum > Karet Gelang,Office Supplies > General Office Supplies > Rubber Bands,2,True,True,3,Kekuatan gelang | Warna | Pola,
