id,name,name_en,depth,numchild,full_code,ancestor_names,products,products_active,products_subtree,children_sample,title_sample
1233,ATASAN OLAHRAGA PRIA,,4,2,A008-08-01-01,Fashion > PAKAIAN OLAHRAGA > PAKAIAN OLAHRAGA PRIA,16,16,24,KAUS OLAHRAGA PRIA | JAKET OLAHRAGA PRIA,7292 BAJU SELAM ANAK TGG 12-14 :: 7265 BAJU SELAM ANAK TGG 14 :: 7244 BAJU SELAM ANAK PJG LYCRA 6-8 :: 72100 BAJU SELAM SUBLIM :: 72101 BAJU SELAM SUBLIM 6-8 :: 6191 KAOS OBL PJG BABY TERRY :: 7258 BAJU SELAM ANAK 6-8 :: 6196 KAOS OBL DRIFIT :: 7287 BAJU SELAM SUBLIM 6-8 :: 7298 BAJU SELAM ANAK TGG SUBLIME BATMAN :: 7235 BAJU SELAM ANAK PJG 4-8 :: 7239 BAJU SELAM ANAK TGG 12-14 :: 72102 BAJU SELAM SUBLIM 6-8 :: 7285 BAJU SELAM ANAK
134,PERLENGKAPAN TIDUR ANAK & BAYI,,3,5,A002-03-07,Keperluan Anak dan Bayi > PERLENGKAPAN ANAK & BAYI,15,15,135,BANTAL ANAK & BAYI | GULING ANAK & BAYI | KELAMBU | PERLAK ANAK & BAYI | SELIMUT ANAK & BAYI,BC REMPEL BALITA :: DGK9308 BABY MATTRESS + MOSQUITO NET DEERLY SERIES :: PENUTUP MATA NIA :: CBB4014 BANTAL SOFA + BANTAL DOT FOXIE SERIES :: KASUR KELAMBU LIPAT V&V :: KASUR KELAMBU SLETING V&V :: SARUNG BANTAL BALITA V&V :: SARUNG BANTAL GULING BAYI V&V :: SARUNG GULING BAYI V&V :: SARUNG GULING BALITA V&V :: SKT212800 KOJONG TARIK BIBY SERIES :: OB21202 KASUR BAYI LIPAT ALPACA SERIES PEACH :: OB21203 KASUR BAYI LIPAT ALPACA SERIES ABU :: OS65401 SARUNG BANTAL IBU MENYUSUI FOX SERIES BIRU
1027,GITAR,,4,5,A005-05-01-02,"Hobi, Ibadah, dan Olahraga > OLAHRAGA > ALAT MUSIK",15,12,102,CAPO GITAR | GITAR  | SARUNG GITAR (CASE) | SENAR GITAR | UKULELE,NUT GITAR :: STAND GITAR TEMBOK/DINDING :: GS SADEL GITAR :: DRYER GITAR :: STRAP GITAR POLOS :: PAKU GITAR :: PICK GITAR ALICE :: SADEL GITAR GS :: PICK GITAR COWBOY :: PICK GITAR ALICE GS :: SADEL GITAR GS :: PICK GITAR COWBOY :: DRYER GITAR :: NUT GITAR
36,ALAT ELEKTRONIK KANTOR & GADGET,,2,4,A006-02,Elektronik,14,14,1046,PERLENGKAPAN KOMPUTER | SUKU CADANG KOMPUTER | PERLENGKAPAN & SUKU CADANG GADGET | GADGET LAINNYA,"NET RJ-45 NO BRAND PACK ISI 4 PLASTIK(100) :: LAN-04 :: MICRO USB TO 3,5MM :: HDMI 17 :: LAN-05 :: SARUNG HP ANTI AIR KARAKTER LUCU :: 1.3M + RINGLIGHT 26CM TRIPOD HANDPHONE :: 1.3M TRIPOD HANDPHONE :: 2.1M TRIPOD HANDPHONE :: PHONE HOLDER HP S817 :: ZT03 LAMPU-TRIPOD :: TT22 BLACK-TRIPOD :: ZT01 PINK LAMPU-TRIPOD :: TR01 BLACK LAMPU-TRIPOD"
91,BAHAN KUE,,3,6,A001-05-01,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN,14,0,276,TEPUNG KUE INSTANT | BAHAN PEWARNA DAN PERISA KUE | PENGEMBANG KUE | BUBUK PUDDING/JELLY/AGAR-AGAR DAN VLA | RAGI | TEPUNG WHIPPED CREAM | BAHAN KUE LAINNYA,DONAN 315 GR :: MARIZA TEPUNG PREMIKS CHIFFON PANDAN 200 GR :: MARIZA TEPUNG PREMIKS BROWNIES 200 GR :: WIPPY INSTAN CREAM POWDER 400 GR :: TULIP WHITE COMPOUND 250 GR :: PEWARNA NAGA BERLIAN KUNING MUDA 3GR :: DJAGO SUKADE WARNA 140 GR :: DJAGO SAGU DELIMA 150 GR :: NUTRICAKE BROWNIES RED VELVET 230 GR :: NUTRICAKE BROWNIES MOCHA 230 GR :: ELLE & VIRE DAIRY CREAM EXCELLENCE COOKING CREAM 1 LT :: ORGAN PREMIUM BREAD MIX 450 GR :: PRIMSFOOD EGG GLOSS 140 GR :: SPONGE 28 1KG
1817,SAOS SAMBAL,,5,3,A001-05-13-06-01,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > SAUS > SAOS  PEDAS & SAMBAL,14,5,73,SAMBAL KEMASAN SACHET | SAMBAL KEMASAN POUCH | SAMBAL KEMASAN JAR,BELIBIS SAUS CABE 650 ML :: SAMBAL BANGKOK KOKITA 400 GR :: INDOFOOD SAMBAL PEDAS MANIS 135 ML :: HEINZ KOREAN GOURMET CHILI ALA GOCHUJANG  BOTOL 325 GR :: SAMBAL NASSI TERI CUMI 140 GR :: SAMBAL ASLI JEMPOL 600 ML :: SAMBAL GORENG TRADISIONAL NASSI CUMI 140 GR :: ABC SAMBAL FRUITY NANAS JERUK BOTOL 275 ML :: ABC SAMBAL FRUITY APEL MANGGA BOTOL 135 ML :: ABC SAMBAL FRUITY NANAS JERUK BOTOL 135 ML :: SAMBAL PEDAS MANIS CAP IBU JARI JEMPOL 320 ML :: INDOFOOD SAMBAL BANGKOK REFILL 1 KG :: INDOFOOD SAMBAL EXTRA PEDAS REFILL 1 KG :: ABC SAMBAL MANIS PEDAS 135ML (48)
30,MEMANCING,,2,3,A005-04,"Hobi, Ibadah, dan Olahraga",13,0,19,ALAT PANCING (REEL PANCINGAN) | MATA KAIL | SENAR PANCING,PELAMPUNG PANCING BULAT STARLITE :: UMPAN PANCING IKAN TIRUAN 4.5CM :: PELAMPUNG PANCING POLYCON UK XS :: PELAMPUNG PANCING JARUM POLOS UK 8CM :: UMPAN PANCING IKAN TIRUAN 11CM :: STARLITE LED PANCING LUMICA :: PELAMPUNG PANCING POLYCON UK S :: PELAMPUNG PANCING JARUM WARNA UK 8CM :: PELAMPUNG PANCING POLYCON UK M :: UMPAN PANCING IKAN TIRUAN 9.5CM :: STOPPER PANCING UK S :: STOPPER PANCING OMGA 86819 :: PELAMPUNG PANCING JARUM BATIK UK 8CM
258,MAKANAN HEWAN PELIHARAAN,,3,5,A005-08-03,"Hobi, Ibadah, dan Olahraga > HEWAN PELIHARAAN",13,4,238,MAKANAN ANJING | MAKANAN HAMSTER | MAKANAN IKAN | MAKANAN KUCING | PAKAN BURUNG,"SMARTHEART RABBIT FEED JUNIOR 1 KG :: SMARTHEART RABBIT FEED APPLE 1 KG :: SMARTHEART RABBIT VEGGIES & CEREALS POUCH 1 KG :: SMARTHEART RABBIT RASPBERRY POUCH 1 KG :: SMARTHEART RABBIT FEED WILDBERRY 1 KG :: MAKURA MINI 120 GR :: MAKURA BABY 60 GR :: SMARTHEART 1.1KG ADULT HAIRBALL CONTROL FORMULA :: ALPO ADULT DOG FOOD BEEF, LIVER & VEGETABLE FLAVOUR 3 KG :: ME-O PERSIAN DRY FOOD 400 GR :: MAKURA MINI 30 GR :: EASY FAT ISI 25 :: MAKURA MINI 120GR"
944,PELEMBUT & PEWANGI PAKAIAN (SOFTENER),,4,3,A003-02-02-02,Perawatan Diri & Rumah Tangga > Rumah Tangga > BAHAN LAUNDRY,13,2,231,PELEMBUT & PEWANGI PAKAIAN (SOFTENER) KEMASAN BOTOL | PELEMBUT & PEWANGI PAKAIAN (SOFTENER) KEMASAN REFILL (POUCH) | PELEMBUT & PEWANGI PAKAIAN (SOFTENER) KEMASAN SACHET,DOWNY PLUS COLLECTION ANTI APEK SACHET ISI 6 @ 19ML :: DOWNY PLUS COLLECTION ANTI BAU SACHET ISI 6 @ 19ML :: DOWNY ALLURE SACHET ISI 12 @ 10ML :: DOWNY SWEETHEART SACHET ISI 6 @ 20ML :: MOLTO EAU DE PARFUM K-ROMANCE SACHET ISI 6 @ 20 ML :: MOLTO JAPANESE PEACH SACHET ISI 6 @10ML :: ATTACK SOFTENER FRESH UP DAZZLING LILAC SACHET ISI 6 @ 20 ML :: ATTACK SOFTENER FRESH UP SAKURA BLOSSOM SACHET ISI 6 @ 20ML :: SOKLIN PEWANGI GLAMOUR PURPLE SACHET ISI 6 @15 ML :: SOKLIN PEWANGI GLAMOUR DAZZLING BLUSH SACHET ISI 6 @ 15ML :: MOLTO EAU DE PARFUM ENCHANTING SACHET ISI 6 @ 9ML :: MOLTO PARFUM PROTECT MORNING FRESH 2@550 ML :: SOKLIN ROYALE MATCHA BLOSSOM POUCH 600 ML
1355,SABUN ANAK & BAYI CAIR,,5,2,A002-01-03-07-02,Keperluan Anak dan Bayi > PERAWATAN ANAK & BAYI > PERAWATAN KULIT ANAK & BAYI > SABUN ANAK & BAYI,13,7,110,SABUN ANAK & BAYI CAIR KEMASAN BOTOL | SABUN ANAK & BAYI CAIR KEMASAN REFILL (POUCH),"PROBABY BATH SILKY CUDDLE BOTOL 100 ML :: MITU BABY FRESH & CLEAN MILK BATH REFILL 400 ML :: ZWITSAL RICH HONEY BABY MILKY BATH REFILL 450 ML :: ZWITSAL BABY SHAMPOO ALOE VERA, KEMIRI & SELEDRI REFILL 450 ML :: MITU BABY MILK BATH REFILL 200 ML :: LACTACYD BABY LIQUID SOAP MILK EXTRACT 250 ML :: MY BABY KIDS HAIR&BODY WASH PINK PUMP 280 ML :: CETAPHIL BABY MOISTURIZING BATH & WASH 400 ML :: CETAPHIL BABY WASH & SHAMPOO CALENDULA PUMP 400 ML :: CETAPHIL BABY MOISTURIZING BATH & WASH 230 ML :: CETAPHIL BABY WASH & SHAMPOO CALENDULA BOTOL 230 ML :: JOHNSON BABY HAIR & BODY BATH MILK + RICE REFFIL 600 ML :: MASKIT BABY & KIDS BODY WASH CALAMINE 250 ML"
1363,SABUN BADAN CAIR,,5,2,A003-01-03-09-02,Perawatan Diri & Rumah Tangga > Perawatan Diri > PERAWATAN BADAN > SABUN BADAN,13,3,628,SABUN BADAN CAIR KEMASAN BOTOL | SABUN BADAN CAIR KEMASAN REFILL,DETTOL BODY WASH SENSITIVE LAVENDER & WHITE MUSK BOTOL 100 ML :: DETTOL BODY WASH SKINCARE SAKURA BLOSSOM BOTOL 300 ML :: DETTOL BODY WASH LASTING FRESH BOTOL 300 ML :: VELVY SHOWER CREAM ROYAL JELLY & SUNFLOWER PUMP 1 LT :: KAHF HAIR AND BODY WASH RELAXING 200 ML :: KAHF HAIR AND BODY WASH ENERGIZING 200 ML :: BIODEF NATURAL PROTECTION HAND WASH ANTISEPTIK ALAMI MINT+YUZU REFFIL 200 ML :: BIODEF NATURAL PROTECTION BODY WASH ANTISEPTIK ALAMI MINT+YUZU  BOTOL 275 ML :: ERHA NATURALLY SPEAKING BODY WASH JOY MANGOSTEEN 200 ML :: ERHA NATURALLY SPEAKING BODY WASH HAPPY COCOA 200 ML :: LIFEBUOY BODY WASH COOL FRESH REFFIL 800 ML :: LIFEBUOY BODYWASH MILD CARE 500 + 380 GR :: LIFEBUOY BODY WASH TOTAL 10 500 + 380 GR
396,BAWAHAN PRIA,,3,3,A008-04-05,Fashion > FASHION PRIA,12,12,1355,CELANA PANJANG PRIA | CELANA PENDEK PRIA | JEANS PRIA,C T/G STRET :: 018 WOOD BROWN CLN CARGO PLS :: CPJ 94Z.828.GW 33-38 :: LSP.04 K ABU SCUBA PDK LESLEY :: LTP.02 K ABU TUA TRACKING PANTS LESLEY :: LNA.02 B ABU SKENA PANTS LESLEY :: FJBR.01 K REMPEL FORMAL MAN LESLEY :: FJBR.01 B REMPEL FORMAL MAN LESLEY :: FJB.01 B SLIMFIT FORMAL MAN LESLEY :: CS14000003 HAMLET MEN BOXER PE M-XL SP39 :: CS14000006 HAMLET MEN BOXER PE 2L-4L :: CS14000005 HAMLET MEN BOXER TC 2L-4L
453,KUAS & APLIKATOR MAKE UP,,3,6,A009-01-01,Kosmetik dan Alat Kecantikan > ALAT KECANTIKAN,12,12,210,BRUSH SET | KUAS BIBIR | KUAS MASKER | KUAS MATA | KUAS WAJAH | SPONGE / BLENDER / APLIKATOR MAKE UP,KUAS BLUSH 150.0 :: SPON AC101 :: KOAS DBL BUSA ISI 6 A :: BRUSH 12IN1 PINK :: KUAS 2IN1 PINK :: KUAS MASKER (2) :: KUAS MASKER (3) :: KUAS 2IN1 CREAM :: KUAS MASKER COD :: KUAS 2IN1 HITAM :: BRUSH 12IN1 BIRU :: KUAS 2IN1 PUTIH
1682,MUG,,7,6,A003-02-05-01-03-05-06,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI DAPUR > PERALATAN MAKAN,12,11,93,MUG ENAMEL | MUG KERAMIK | MUG MELAMIN | MUG PLASTIK | MUG PORSELEN | MUG STAINLESS STEEL,GL-76 TORA MUG 300 ML :: GL-35 GOGO MUG 250ML :: GL-19 KIWI MUG (S) 300ML W/COVER :: MUG TP S/S COOKVILLE 10CM :: MUG TP S/S COOKVILLE 8CM :: MUG COVER/BLUE SAPHIRE STONE 8012 BSS :: 3388323 MUG KERAMIK-23 :: MUG TUTUP BENJI :: FG-MG103X1.HMSC MUG WITH HANDLE SET OF 2 :: FG-QYMCRLQB2.T KHM MUG COREL 11 OZ QUOTE 2 :: MUG PYRAMID KOMPAS 8540 :: MUG KOPI 350ML
97,MAKANAN BEKU,,3,16,A001-05-07,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN,11,7,592,ADONAN BEKU | ANEKA DIMSUM BEKU | BAKSO BEKU | DAGING AYAM BEKU | DAGING SAPI BEKU | GYOZA / PANGSIT BEKU | IKAN & SEAFOOD BEKU | KENTANG BEKU | MANTAU BEKU | NUGGET BEKU | PANCAKE BEKU | PIZZA BEKU,KARAWACI OTAK OTAK PANJANG 250 GR :: CEDEA FISH DUMPLING CHEESE 500 GR :: WARUNG DAHAR MENDOAN FROZEN ISI 12 PCS :: BONCHEF KULIT ZUPPA SUP 450 GR :: CEDEA KOREAN ODENG ORIGINAL 480 GR :: CEDEA KOREAN ODENG SPICY 480 GR :: PASKALI EGG CHICKEN ROLL 200 GR :: PASKALI BEEF ROULADE 250 GR :: CEDEA MIX CURAH :: CEDEA FISH DUMPLING CHICKEN 500GR :: CEDEA DUMPLING SPICY CHICKEN 500GR
209,BENANG,,3,5,A005-03-01,"Hobi, Ibadah, dan Olahraga > MENJAHIT",11,11,306,BENANG JAHIT | BENANG KASUR | BENANG RAJUT | BENANG WOL | BENANG LAINNYA,BENANG COKLAT TIMBUL :: BENANG UNGU TUA 500Y :: BENANG KARET PUTIH :: BENANG HTM TIMBUL :: BENANG BLUE BLACK 500Y :: BENANG UNGU MUDA 500Y :: BENANG KARET HITAM :: B RAJUT SUSU NO.25 WILLOW GREEN :: B RAJUT SUSU NO.47 AQUA MARINE :: BENANG SMOK PANDA UNGU TUA :: BENANG SMOK PANDA HIJAU EMERALD
844,POPOK (DIAPERS) ANAK & BAYI,,4,2,A002-03-02-05,Keperluan Anak dan Bayi > PERLENGKAPAN ANAK & BAYI > PERLENGKAPAN KEBERSIHAN ANAK & BAYI,11,7,379,POPOK (DIAPERS) ANAK & BAYI KAIN | POPOK (DIAPERS) ANAK & BAYI SEKALI PAKAI (DISPOSABLE),GOO.N SMILE BABY PANTS COMFORT FIT XL26 :: NEPIA GENKI TAPE NEW BORN NB44 :: MAKUKU AIR DIAPERS COMFORT M34 PANTS :: NEPIA GENKI TAPE M-64 :: MAKUKU AIR DIAPERS COMFORT FIT PANTS M 62 + 4 :: MAKUKU AIR DIAPERS COMFORT FIT PANTS XL44 + 4 :: MAKUKU AIR DIAPERS COMFORT FIT PANTS L54 + 4 :: MERRIES PANTS GOOD SKIN S-11 (12)752799 :: BABY HAPPY PANTS XXL-18 ( 4 ) :: MERRIES PREMIUM PANTS XL 38 (3) :: MERRIES PREMIUM PANTS XXL 24 ( 3 )
1424,CAIRAN PEMBERSIH LANTAI,,5,4,A003-02-03-04-01,Perawatan Diri & Rumah Tangga > Rumah Tangga > BAHAN PEMBERSIH RUMAH > PEMBERSIH LANTAI,11,9,180,CAIRAN PEMBERSIH LANTAI KEMASAN BOTOL | CAIRAN PEMBERSIH LANTAI KEMASAN JERIGEN | CAIRAN PEMBERSIH LANTAI KEMASAN REFILL (POUCH) | CAIRAN PEMBERSIH LANTAI KEMASAN SACHET,SOKLIN LANTAI SWEET LOVE SACHET 25 ML :: HARPIC BATHROOM LIME REFILL 125 ML :: VIXAL EXTRA KUAT BIRU BOTOL BANDED 2@750 ML :: BOLDE LIQUID FLOOR CLEANER APPLE 800 ML :: VIXAL KUAT HARUM HIJAU BOTOL 700 GR :: VIXAL EKSTRA KUAT TRIPLE ACTION BOTOL 700 GR :: VIXAL EKSTRA KUAT TRIPLE ACTION 2X700GR (6) :: HANDSOAP LEMON 5 LT :: PEMBERSIH LANTAI 5 LT :: SOKLIN LANTAI DEGRE NANAS & JERUK NIPIS POUCH 770 ML ( 12 ) :: SOKLIN LANTAI DEGRE JASMINE & JERUK NIPIS POUCH 770 ML ( 12 )
1435,PERALATAN DAN PENYIMPANAN DI KAMAR MANDI,,5,12,A003-02-05-01-02,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA,11,5,560,"BASKOM AIR | DISPENSER SABUN CAIR | EMBER | GAYUNG | HOLDER / RAK PLASTIK DI KAMAR MANDI
 | HOLDER SIKAT GIGI | RAK GANTUNG HANDUK | SHOWER HEAD UNTUK MANDI | SHOWER KLOSET | TEMPAT SABUN BATANG | TEMPAT TISSUE | SPONS MANDI (SHOWER NET)",SIKAT WAJAH TANGKAI :: SPON GAGANG MAKE UP LOOK 3 :: KUAS ALIS+MASCARA+SDW 232.120 :: S624 BATH GLOVE :: DUDUKAN SHOWER :: KARPET ANTI LICIN TOSCA :: KARPET ANTI LICIN PINK :: F3G080-0001 SARUNG BANTAL ISI 2 BIG BASIC MY LOVE :: KRJ MELODI VIOLA :: TEMPAT SIKAT GIGI CKLT BERUANG :: TEMPAT SIKAT GIGI ABU BERUANG
103,SAUS,,3,10,A001-05-13,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN,10,2,614,CUKA | KECAP | MAYONES | SAUS PASTA | SAUS SALAD | SAOS  PEDAS & SAMBAL | SAUS TIRAM | SAUS BUMBU MASAK | TAUCHO | SAUS LAINNYA,SAJO PASTE SOYBEAN 170 GR :: LEE KUM KEE CHAR SIU SAUCE 240 GR :: SAUS KEJU 250 GR :: GOCHUJANG RED PEPPER SAUCE 200 GR :: GOCHUJANG RED PEPPER SAUCE 500 GR :: MAMASUKA DELISAOS HOT LAVA 24 @ 9GR :: MAMASUKA DELISAOS HOT LAVA VOLCANO ISI 24 @ 9GR :: DAESANG O'FOOD TTEOKBOKKI SAUCE 120 GR :: MC LEWIS CHEESE SAUCE 250 GR :: MC LEWIS SAUS PEDAS RASA AYAM ALA KOREA 250 GR
227,ALAT MUSIK,,3,8,A005-05-01,"Hobi, Ibadah, dan Olahraga > OLAHRAGA",10,10,145,DRUM | GITAR | HARMONIKA | JIMBE | PIANIKA | SERULING / RECORDER | TAMBOURINE | TAMTAM KULIT,ALICE CLASSIS MUSICAL GUITAR STRINGS A106-H :: PIANIKA KOPER (HARD COVER) :: FENDER 030 :: FENDER 032 :: FENDER 024 :: FENDER 022 :: FENDER 038 :: FENDER 014 :: SENAR GITAR PYRAMID GOLD NO 5 :: TABLA DANGDUT
1234,BAWAHAN OLAHRAGA PRIA,,4,2,A008-08-01-02,Fashion > PAKAIAN OLAHRAGA > PAKAIAN OLAHRAGA PRIA,10,10,377,CELANA OLAHRAGA PRIA | CELANA RENANG PRIA,CLB0103 TOPTEN 2506 TRAINING PDK BIG HITAM :: CLS0101 TOPTEN 2601 TRAINING PENDEK HITAM :: CLB0102 TOPTEN 2601 TRAINING PDK BIG ABU TUA :: CLN LURUS TALI :: 5197 CPD CHIODA :: 5198 XXL CPD :: 5196 CPD :: 5197 XXL CPD :: 5189 CPD :: CLN SKINNY SPDX
1440,PERLENGKAPAN KAMAR & KAMAR MANDI,,5,13,A003-02-05-02-03,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERLENGKAPAN RUMAH TANGGA,10,10,2283,BANTAL DEWASA | CERMIN | GULING DEWASA | HANDUK | JAM | KAPSTOK | KASUR | KIMONO HANDUK (BATHROBE) | MATRAS LIPAT | SELIMUT (BEDCOVER) | SPREI | TIRAI,TEPUKAN LALAT  3100 :: F3H0C0-9999 SARUNG BANTAL + GULING CALIFORNIA :: F3H080-9999 SARUNG BANTAL + GULING BIG :: RAK SHAMPOO KAWAT :: SARUNG BANTAL-GULING CAMPUR DLUXE 1PC :: CERCHIO 120X200 SPREI P1 FLAT LITE :: ZENOVIA 100X200 SPREI P1 FLAT LITE :: OLIVIA 120X200 SPREI P1 FLAT LITE :: SARUNG BANTAL CAMPUR DLUXE ISI 2PCS :: JUMEIRA 120X200 SPREI P1 FLAT LITE
1516,FLOOR MOP,,6,4,A003-02-05-01-01-01,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA,10,10,106,FLOOR MOP UNTUK MENYAPU | FLOOR MOP UNTUK PEL | REFILL UNTUK FLOOR MOP PEL | REFILL UNTUK FLOOR MOP SAPU,BM-51 LIVINA SPIN MOP HANDLE SET :: BM-56 LIVINA FLAT MOP HANDLE SET :: BM-28 LIVINA FLOOR SCRUBBER NO 281 :: LAP PEL KARET NAGOYA :: BCT-3505 BIRU BONBOX SPIN MOP :: BCT-3505 HIJAU BONBOX SPIN MOP :: BCT-3505 PINK BONBOX SPIN MOP :: BCT-4313 BONBOX CLEANING TOOLS :: BCT-3502 BONBOX CLEANING TOOLS :: 610 ICLEAN SPIN MOP HANDLE SET
1794,CARDINAL,,3,2,Z003-B001-05,UNUSED > AREA DISPLAY,10,10,700,CARDINAL OBRAL | CARDINAL NORMAL,MC6CCZ0963N 01A :: MC6CCZ0870N 03K :: MC6CFZ0960N 03I :: MC7CSZ0357N 03B :: MC6CF00832N 03A :: MC6CF00835N 03B :: MC6CFZ0880N 01A :: MC6CFZ0942N 01A :: MC7CXZ0970N 01A :: MC7CDZ1035N 03K
22,Perawatan Diri,Self-Care,2,14,A003-01,Perawatan Diri & Rumah Tangga,9,4,7340,PERAWATAN RAMBUT | PERAWATAN WAJAH | PERAWATAN BADAN | PERAWATAN MULUT & GIGI | FRAGRANCE & DEODORAN | PENCUKUR & PERONTOK RAMBUT | KEBUTUHAN KHUSUS WANITA | MULTIVITAMIN & SUPLEMEN | DIET | OBAT-OBATAN | KESEHATAN SEKSUAL | KEBUTUHAN KHUSUS LANJUT USIA,CITRA MULTIFUNCTION GEL TOMATO BRIGHT UV 170 ML :: OVALE OLIVE OIL 100 ML :: EMINA ALOE VERA GEL 60 ML :: SARI AYU MINYAK ZAITUN 25 ML :: VASELINE REPAIRING FOOT MASK SP NEW 24 ML :: NURSE CAP ISI 50 :: KOCOKAN TELUR BALON METALIK K :: ALAT PIJAT 9 RODA MANUAL :: BOLA PIJAT 3D MASSAGE
92,BERAS,,3,6,A001-05-02,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN,9,5,124,BERAS CAMPUR | BERAS COKLAT | BERAS HITAM | BERAS MERAH | BERAS PUTIH | BERAS PORANG,BERAS KETAN HITAM PRIMA 1 KG :: MENTARIKU RATU MERAH 2.5 KG :: BERAS LUMBUNG PADI 5 KG :: BERAS PREMIUM LOSARI 5 KG :: DAILY MEAL PORANG CASSAVA RICE 7@40 GR :: BERAS PREMIUM BEFOOD SETRA RAMOS 5KG :: ORIGIN WHITE RICE ORGANIC 900 GR :: BERAS PREMIUM BEFOOD PUNOKAWAN 3KG :: BERAS PUNOKAWAN 10 KG
518,KOPI BUBUK,,4,3,A001-03-01-02,"Makanan dan Minuman > COKLAT, KOPI & TEH > KOPI MENTAH",9,7,220,KOPI BUBUK INSTAN KEMASAN BUNGKUS/SACHET | KOPI INSTAN KEMASAN JAR | KOPI KEMASAN PACK,ARABIKA HALUS KOFFIE FABRIK 250 GR :: ROBUSTA HALUS KOFFIE FABRIK 250 GR :: KOPI DEMPO 250 GR :: KOPI DEMPO 100 GR :: GARIA - ROBUSTA BUBUK 200 GR :: ARABIKA KASAR 250 GR :: KAPAL API SPESIAL 90 GRAM :: ROBUSTA BIJI KOFFIE FABRIEK 250 GR :: KOPI TUBRUK GADJAH ASLI 300 GR ( 8 )
603,KERUPUK ,,4,2,A001-05-08-06,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN DALAM KEMASAN & KALENG,9,8,140,KERUPUK MENTAH DALAM KEMASAN | KERUPUK SIAP MAKAN,SOPONYONO KERUPUK SAMILER :: KERUPUK GADO-GADO CURAH :: MAKARONI CURAH :: KERUPUK IKAN MERAH CURAH :: KERUPUK IKAN CURAH :: KERUPUK BAWANG CURAH :: KRP. UDANG BULAT 140 (ORANGE) :: KRP. STICK LADA 85 :: KERUPUK JAMUR RASA BARBEQUE 30GR (20)
938,ANTI NYAMUK ELEKTRIK,,4,2,A003-02-01-02,Perawatan Diri & Rumah Tangga > Rumah Tangga > ANTI HAMA & SERANGGA,9,7,47,ANTI NYAMUK ELEKTRIK KEMASAN DENGAN ALAT & ISI | ANTI NYAMUK ELEKTRIK KEMASAN REFILL SAJA,HIT MAT ELEKTRIK KABEL + LAMPU 67 GR :: HIT MAT ELECTRIC MOUSE 5 WATT :: HIT MAT ELECTRIC ALAT N-8 :: VAPE MAT DEVICE 63 GR :: HIT MAT ELEKTRIK GOOD KNIGHT DEVICE TANPA KABEL GREEN TEA 0.566 MV :: HIT LV GOOD KNIGHT XPRESS PINK BLOSSOM REFIL 35 ML :: HIT MAT GOOD KNIGHT PINK BLOSSOM REFIL 18+12S :: HIT XPRESS ELEKTRIC GOOD KNIGHT REF. APPLE 45 HARI :: HIT NONSTOP ELEKTRIC GOOD KNIGHT REFFIL FRESH 45 HARI @ 2
1641,KOREK API,,7,2,A003-02-05-01-03-01-22,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI DAPUR > ALAT DAPUR & AKSESORIS DAPUR,9,8,48,KOREK API GAS | KOREK API KAYU,M-1168 KOREK BBQ TORCH ZET (50) :: KOREK BARA BLK 950 (50) :: KOREK RODA LAMPU 182 :: KOREK BARA 942 :: KOREK ZR 08 :: KOREK BARA 949 :: KOREK BARA SENTER :: KOREK MAGNET 322/TAURUS :: KOREK FOX ZENITH
1665,ALAT UNTUK BAKAR SATE,,7,1,A003-02-05-01-03-02-01,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI DAPUR > ALAT MASAK,9,8,160,SPATULA,BLG-PIMS30 MASPION MULTI SQUARE GRILL :: MR-34M MASPION MAGIC ROASTER BLACK SPECKLE :: SBG-32 SUBRON GRILL PAN 32 CM :: GSF - 4517 GRILL PAN SEGI :: NAGAKO GRILL PAN SQUARE :: GRILL PLATE GSF 7132 :: PANGGANG PORTABLE BULAT 38 CM :: COCOCHA PANGGANGAN SATE KECIL ( 12 ) :: GRILL PLATE GSF 7132
