id,name,name_en,path,depth,numchild,full_code,is_public,products,products_active,cum_products
1733,KERANJANG UNTUK AIR MINERAL GELAS,,000B000A000700010003000400010004,8,0,A003-02-05-01-03-04-01-04,true,17,15,101066
1846,SAUS BUMBU LAINNYA,,00010006000D00080005,5,0,A001-05-13-08-05,true,17,12,101083
1848,SAMBAL KEMASAN SACHET,,00010006000D000600010001,6,0,A001-05-13-06-01-01,true,17,15,101100
71,MAINAN DENGAN PAPAN (BOARD GAME),,000A0005,2,5,A010-05,true,16,14,101116
90,BINGKISAN SNACK,,000100050006,3,0,A001-04-06,true,16,2,101132
99,"MIE, BIHUN, KWETIAU INSTAN",,000100060009,3,6,A001-05-09,true,16,2,101148
135,PERAWATAN RAMBUT,,000B00080001,3,11,A003-01-01,true,16,9,101164
291,RAKET NYAMUK LISTRIK,,00060003000I,3,0,A006-03-18,true,16,15,101180
300,JANGKA,,000700010004,3,0,A007-01-04,true,16,11,101196
375,AKSESORIS RAMBUT ANAK,,000800010001,3,6,A008-01-01,true,16,15,101212
581,PEMANIS & PENGGANTI GULA,,0001000600050008,4,0,A001-05-05-08,true,16,11,101228
601,BIJI BIJIAN DAN KACANG MENTAH,,0001000600080004,4,0,A001-05-08-04,true,16,11,101244
637,WHIPPED CREAM CAIR,,00010006000C0005,4,0,A001-05-12-05,true,16,11,101260
790,TELUR AYAM PACK,,0001000700060005,4,0,A001-06-06-05,true,16,15,101276
898,BODY BUTTER,,000B000800030003,4,0,A003-01-03-03,true,16,12,101292
902,KRIM TANGAN & KAKI,,000B000800030007,4,0,A003-01-03-07,true,16,4,101308
970,KERAN AIR WASTAFEL,,0004000300080003,4,0,A004-03-08-03,true,16,16,101324
996,BOHLAM LAMPU MOTOR,,0005000800020001,4,0,A005-02-02-01,true,16,15,101340
1056,BOLA SEPAK,,0005000400070001,4,0,A005-05-07-01,true,16,11,101356
1116,AMPLOP DOKUMEN,,0007000800010001,4,0,A007-08-01-01,true,16,16,101372
1205,GAUN BATIK WANITA,,0008000500040003,4,0,A008-05-04-03,true,16,16,101388
1233,ATASAN OLAHRAGA PRIA,,0008000800010001,4,2,A008-08-01-01,true,16,16,101404
1291,TALI PRAMUKA,,0008000F00010006,4,0,A008-15-01-06,true,16,15,101420
1303,KUAS WAJAH,,0009000100010005,4,0,A009-01-01-05,true,16,15,101436
1338,SUP SAJI,,00010006000800080004,5,0,A001-05-08-08-04,true,16,10,101452
1349,ROTI TAWAR,,00010006000F00050001,5,0,A001-05-15-05-01,true,16,12,101468
1499,CAIRAN PEMBERSIH KACA KEMASAN REFILL (POUCH),,000B000A0003000200010003,6,0,A003-02-03-02-01-03,true,16,11,101484
1501,CAIRAN PEMBERSIH KAMAR MANDI & KLOSET (PORSTEX) KEMASAN REFILL (POUCH),,000B000A0003000300020002,6,0,A003-02-03-03-02-02,true,16,13,101500
1505,CAIRAN PEMBERSIH LANTAI KEMASAN JERIGEN,,000B000A0003000400010002,6,0,A003-02-03-04-01-02,true,16,15,101516
1535,RAK GANTUNG HANDUK,,000B000A0007000100020007,6,0,A003-02-05-01-02-07,true,16,16,101532
1710,KLEM SELANG GAS,,000B000A000700010003000200030002,8,0,A003-02-05-01-03-02-03-02,true,16,16,101548
1734,GARPU PLASTIK,,000B000A000700010003000500010001,8,0,A003-02-05-01-03-05-01-01,true,16,15,101564
1781,TUTUP GELAS PLASTIK,,000B000A0007000100030005000B0001,8,0,A003-02-05-01-03-05-11-01,true,16,14,101580
1835,MINUMAN SERBUK RASA COKLAT,MINUMAN SERBUK RASA COKLAT,0001000400080003,4,0,A001-03-06-03,true,16,13,101596
134,PERLENGKAPAN TIDUR ANAK & BAYI,,000200030007,3,5,A002-03-07,true,15,15,101611
486,MANDI BOLA,,000A00060002,3,0,A010-06-02,true,15,15,101626
494,PENGGARUK PUNGGUNG,,000A00080004,3,0,A010-08-04,true,15,14,101641
522,KOPI RTD KEMASAN KALENG,,0001000400030004,4,0,A001-03-02-02,true,15,14,101656
550,PERMEN GULA KAPAS,,0001000500050003,4,0,A001-04-05-03,true,15,9,101671
616,BIHUN KERING,,00010006000A0001,4,0,A001-05-10-01,true,15,13,101686
630,MINYAK WIJEN,,00010006000B0008,4,0,A001-05-11-08,true,15,14,101701
798,BABY OIL,,0002000100030001,4,0,A002-01-03-01,true,15,11,101716
846,GURITA ANAK & BAYI,,0002000300030001,4,0,A002-03-03-01,true,15,15,101731
986,OLI MOBIL,,0005000100030004,4,0,A005-01-03-04,true,15,12,101746
1023,PITA RENDA,,00050002000C0005,4,0,A005-03-12-05,true,15,2,101761
1027,GITAR,,0005000400010002,4,5,A005-05-01-02,true,15,12,101776
1049,HAND GRIP BUSA,,0005000400050004,4,0,A005-05-05-04,true,15,13,101791
1106,KABEL CHARGER,,0006000200030004,4,0,A006-02-03-04,true,15,14,101806
1158,SARUNG TANGAN BAYI,,0008000300030006,4,0,A008-03-03-06,true,15,14,101821
1181,CELANA DALAM PRIA SEKALI PAKAI,,0008000400080003,4,0,A008-04-06-03,true,15,9,101836
1323,SUSU LAINNYA,,00010003000200020008,5,0,A001-02-01-02-99,true,15,10,101851
1382,KOYO,,000B0008000A00010005,5,0,A003-01-10-01-05,true,15,14,101866
1497,CAIRAN PEMBERSIH KACA KEMASAN SPRAY,,000B000A0003000200010001,6,0,A003-02-03-02-01-01,true,15,10,101881
1706,SENDOK PENYARING (SKIMMER),,000B000A000700010003000100110001,8,0,A003-02-05-01-03-01-37-01,true,15,12,101896
1708,SENDOK TAKAR,,000B000A000700010003000100110003,8,0,A003-02-05-01-03-01-37-03,true,15,10,101911
1736,SENDOK PLASTIK,,000B000A000700010003000500020001,8,0,A003-02-05-01-03-05-02-01,true,15,15,101926
1755,GELAS / CUP KERTAS,,000B000A000700010003000500050003,8,0,A003-02-05-01-03-05-05-03,true,15,13,101941
1779,SEDOTAN PLASTIK,,000B000A0007000100030005000A0002,8,0,A003-02-05-01-03-05-10-02,true,15,15,101956
1872,TATAKAN KOMPOR,,000B000A000700010003000200030008,8,0,A003-02-05-01-03-02-03-08,true,15,14,101971
21,GIFT SET ANAK & BAYI,,00020004,2,0,A002-04,true,14,10,101985
36,ALAT ELEKTRONIK KANTOR & GADGET,,00060002,2,4,A006-02,true,14,14,101999
91,BAHAN KUE,,000100060001,3,6,A001-05-01,true,14,0,102013
243,GUNTING RUMPUT,,000500050005,3,0,A005-06-05,true,14,13,102027
252,PERALATAN BERKEBUN LAINNYA,,00050005000E,3,0,A005-06-98,true,14,13,102041
280,EMERGENCY LAMP (LAMPU DARURAT),,000600030007,3,0,A006-03-07,true,14,14,102055
316,BUKU FOLIO,,000700040002,3,0,A007-04-02,true,14,13,102069
338,KERTAS CREPE,,000700070002,3,0,A007-07-02,true,14,14,102083
475,CONCEALER,,000900050005,3,0,A009-05-05,true,14,9,102097
621,SOUN KERING ,,00010006000A0006,4,0,A001-05-10-06,true,14,12,102111
777,TEMPE,,000100070005002A,4,0,A001-06-05-83,true,14,11,102125
855,HANDUK ANAK & BAYI,,0002000300050001,4,0,A002-03-05-01,true,14,13,102139
973,COVER MOBIL,,0005000100010003,4,0,A005-01-01-03,true,14,14,102153
977,KARPET MOBIL,,0005000100010007,4,0,A005-01-01-07,true,14,11,102167
1017,JARUM PENTUL,,0005000200050002,4,0,A005-03-05-02,true,14,13,102181
1025,PITA UKUR,,00050002000C0007,4,0,A005-03-12-07,true,14,11,102195
1098,KABEL POWER,,0006000200020006,4,0,A006-02-02-06,true,14,13,102209
1109,MEMORY CARD,,0006000200030007,4,0,A006-02-03-07,true,14,10,102223
1357,CAIRAN PEMBERSIH PERALATAN DAN PERLENGKAPAN ANAK & BAYI KEMASAN REFILL (POUCH),,00020003000200010002,5,0,A002-03-02-01-02,true,14,8,102237
1376,SUPLEMEN MAKANAN ANAK,,000B0008000800020003,5,0,A003-01-08-02-03,true,14,6,102251
1378,BALSEM,,000B0008000A00010001,5,0,A003-01-10-01-01,true,14,12,102265
1432,PENGHARUM RUANGAN ELEKTRIK ALAT & ISINYA,,000B000A000400010001,5,0,A003-02-04-01-01,true,14,7,102279
1507,KARBOL KEMASAN BOTOL,,000B000A0003000400020001,6,0,A003-02-03-04-02-01,true,14,10,102293
1550,JEPIT UNTUK JEMURAN,,000B000A0007000100040004,6,0,A003-02-05-01-04-04,true,14,13,102307
1587,KAIN PEL,,000B000A00070001000100030006,7,0,A003-02-05-01-01-03-06,true,14,13,102321
1612,EMBER DENGAN TUTUP,,000B000A00070001000200030001,7,0,A003-02-05-01-02-03-01,true,14,14,102335
1815,TEPUNG ES KRIM,,0001000600040003,5,0,A001-05-04-03,true,14,7,102349
1817,SAOS SAMBAL,,00010006000D00060001,5,3,A001-05-13-06-01,true,14,5,102363
30,MEMANCING,,00050003,2,3,A005-04,true,13,0,102376
258,MAKANAN HEWAN PELIHARAAN,,000500070003,3,5,A005-08-03,true,13,4,102389
560,BERAS CAMPUR,,0001000600020001,4,0,A001-05-02-01,true,13,12,102402
563,BERAS MERAH,,0001000600020004,4,0,A001-05-02-04,true,13,8,102415
690,STRAWBERRY,,000100070001000T,4,0,A001-06-01-29,true,13,12,102428
736,KENTANG,,0001000700050015,4,0,A001-06-05-42,true,13,10,102441
793,PAKET SIKAT GIGI DAN PASTA GIGI ANAK & BAYI,,0002000100010002,4,0,A002-01-01-02,true,13,12,102454
807,TOP TO TOE WASH ANAK & BAYI,,0002000100040002,4,0,A002-01-04-02,true,13,10,102467
944,PELEMBUT & PEWANGI PAKAIAN (SOFTENER),,000B000A00020002,4,3,A003-02-02-02,true,13,2,102480
1076,MAKANAN IKAN,,0005000700030003,4,0,A005-08-03-03,true,13,12,102493
1156,KAIN BEDONG,,0008000300030004,4,0,A008-03-03-04,true,13,12,102506
1164,BLAZER PRIA,,0008000400040001,4,0,A008-04-02-01,true,13,13,102519
1257,SEPATU OLAHRAGA ANAK PEREMPUAN,,0008000B00020006,4,0,A008-11-02-06,true,13,13,102532
1355,SABUN ANAK & BAYI CAIR,,00020001000300070002,5,2,A002-01-03-07-02,true,13,7,102545
1363,SABUN BADAN CAIR,,000B0008000300090002,5,2,A003-01-03-09-02,true,13,3,102558
1398,CAIRAN ANTISEPTIC,,000B0008000A00030002,5,0,A003-01-10-03-02,true,13,11,102571
1415,PELICIN PAKAIAN KEMASAN SPRAY,,000B000A000200030002,5,0,A003-02-02-03-02,true,13,9,102584
1484,OBAT LAMBUNG,,000B0008000A000200030002,6,0,A003-01-10-02-03-02,true,13,13,102597
1560,GULING DEWASA,,000B000A0007000200030003,6,0,A003-02-05-02-03-03,true,13,13,102610
1635,GULUNGAN ALUMINUM FOIL,,000B000A0007000100030001000G,7,0,A003-02-05-01-03-01-16,true,13,11,102623
1714,SELANG KOMPOR GAS,,000B000A000700010003000200030006,8,0,A003-02-05-01-03-02-03-06,true,13,12,102636
1752,MANGKUK STAINLESS STEEL,,000B000A000700010003000500040007,8,0,A003-02-05-01-03-05-04-07,true,13,6,102649
1843,SAUS BARBEQUE,,00010006000D00080002,5,0,A001-05-13-08-02,true,13,6,102662
1870,DISINFECTANT,,000B000A000300050007,5,0,A003-02-03-05-07,true,13,7,102675
187,FLOOR DRAIN (LUBANG PENUTUP SALURAN PEMBUANGAN AIR / SARINGAN GOT),,000400030005,3,0,A004-03-05,true,12,12,102687
281,GLUE GUN,,000600030008,3,0,A006-03-08,true,12,11,102699
289,POMPA AIR,,00060003000G,3,0,A006-03-16,true,12,10,102711
396,BAWAHAN PRIA,,000800040007,3,3,A008-04-05,true,12,12,102723
453,KUAS & APLIKATOR MAKE UP,,000900010001,3,6,A009-01-01,true,12,12,102735
499,TONGKAT JALAN,,000A00080009,3,0,A010-08-09,true,12,12,102747
569,BAWANG GORENG,,0001000600030005,4,0,A001-05-03-05,true,12,8,102759
618,MIE SOA KERING,,00010006000A0003,4,0,A001-05-10-03,true,12,12,102771
657,TEPUNG MAIZENA,,00010006000G0003,4,0,A001-05-16-03,true,12,9,102783
782,TOMAT,,000100070005002F,4,0,A001-06-05-88,true,12,9,102795
878,SERUM RAMBUT,,000B000800010007,4,0,A003-01-01-07,true,12,9,102807
1059,KUNCI SEPEDA,,0005000400080002,4,0,A005-05-08-02,true,12,12,102819
1265,TAS CLUTCH PRIA,,0008000E00020002,4,0,A008-14-02-02,true,12,12,102831
1280,TAS LAPTOP WANITA,,0008000E00040005,4,0,A008-14-04-05,true,12,12,102843
1306,LEM BULU MATA,,0009000100020002,4,0,A009-01-02-02,true,12,12,102855
1327,BASRENG,,00010005000400060001,5,0,A001-04-04-06-01,true,12,10,102867
1450,PIANIKA,,00050004000100050001,5,0,A005-05-01-05-01,true,12,11,102879
1526,SEROK AIR UNTUK LANTAI,,000B000A000700010001000B,6,0,A003-02-05-01-01-11,true,12,12,102891
1682,MUG,,000B000A00070001000300050006,7,6,A003-02-05-01-03-05-06,true,12,11,102903
1763,MUG PLASTIK,,000B000A000700010003000500060004,8,0,A003-02-05-01-03-05-06-04,true,12,11,102915
1862,SETTING SPRAY,,00090005000A,3,0,A009-05-10,true,12,9,102927
1865,BOTOL SPRAYER,,000B000A00070001000300060004,7,0,A003-02-05-01-03-06-04,true,12,11,102939
1891,KERANJANG BUAH,,000B000A00070001000300040004,7,0,A003-02-05-01-03-04-04,true,12,11,102951
97,MAKANAN BEKU,,000100060007,3,16,A001-05-07,true,11,7,102962
199,TALI RAFIA,,00040003000H,3,0,A004-03-17,true,11,11,102973
209,BENANG,,000500020001,3,5,A005-03-01,true,11,11,102984
249,SEKOP TANAH,,00050005000B,3,0,A005-06-11,true,11,11,102995
264,MIXER,,000600010006,3,0,A006-01-06,true,11,11,103006
319,BUKU KWITANSI,,000700040005,3,0,A007-04-05,true,11,10,103017
372,TAPE DISPENSER,,00070008000R,3,0,A007-08-27,true,11,9,103028
374,WHITE BOARD,,00070008000T,3,0,A007-08-29,true,11,11,103039
556,PENGEMBANG KUE,,0001000600010003,4,0,A001-05-01-03,true,11,9,103050
583,ANEKA DIMSUM BEKU,,0001000600070002,4,0,A001-05-07-02,true,11,8,103061
590,MANTAU BEKU,,0001000600070009,4,0,A001-05-07-09,true,11,10,103072
703,BAYAM,,0001000700050008,4,0,A001-06-05-08,true,11,7,103083
769,SELADA KERITING,,0001000700050022,4,0,A001-06-05-75,true,11,9,103094
774,TAHU,,0001000700050027,4,0,A001-06-05-80,true,11,11,103105
831,GIGITAN BAYI (TEETHER),,0002000200050003,4,0,A002-02-05-03,true,11,10,103116
844,POPOK (DIAPERS) ANAK & BAYI,,0002000300020005,4,2,A002-03-02-05,true,11,7,103127
864,PERLENGKAPAN UNTUK IBU MENYUSUI,,0002000300060006,4,0,A002-03-06-06,true,11,8,103138
876,PENYUBUR RAMBUT,,000B000800010005,4,0,A003-01-01-05,true,11,11,103149
990,SHAMPO MOBIL,,0005000100030008,4,0,A005-01-03-08,true,11,10,103160
991,WAX MOBIL,,0005000100030009,4,0,A005-01-03-09,true,11,8,103171
1070,PERALATAN PERAWATAN HAMSTER,,0005000700010003,4,0,A005-08-01-03,true,11,11,103182
1093,COOLER FAN,,0006000200020001,4,0,A006-02-02-01,true,11,10,103193
1120,TINTA STEMPEL,,0007000800050003,4,0,A007-08-05-03,true,11,10,103204
1122,ISI REFILL CUTTER,,0007000800070002,4,0,A007-08-07-02,true,11,11,103215
1126,REFILL STAPLER,,00070008000O0002,4,0,A007-08-24-02,true,11,11,103226
1247,SANDAL GUNUNG ANAK LAKI-LAKI,,0008000B00010003,4,0,A008-11-01-03,true,11,11,103237
1290,PELUIT,,0008000F00010005,4,0,A008-15-01-05,true,11,11,103248
1336,BUBUR SIAP SAJI,,00010006000800080002,5,0,A001-05-08-08-02,true,11,9,103259
1356,CAIRAN PEMBERSIH PERALATAN DAN PERLENGKAPAN ANAK & BAYI KEMASAN BOTOL,,00020003000200010001,5,0,A002-03-02-01-01,true,11,3,103270
1424,CAIRAN PEMBERSIH LANTAI,,000B000A000300040001,5,4,A003-02-03-04-01,true,11,9,103281
1435,PERALATAN DAN PENYIMPANAN DI KAMAR MANDI,,000B000A000700010002,5,12,A003-02-05-01-02,true,11,5,103292
1636,GUNTING DAPUR,,000B000A0007000100030001000H,7,0,A003-02-05-01-03-01-17,true,11,10,103303
1834,COCOA POWDER,COCOA POWDER,0001000400080002,4,0,A001-03-06-02,true,11,7,103314
1842,SAUS TERIYAKI,,00010006000D00080001,5,0,A001-05-13-08-01,true,11,10,103325
1883,ISI LEM TEMBAK,,00040002000C,3,0,A004-02-012,true,11,10,103336
103,SAUS,,00010006000D,3,10,A001-05-13,true,10,2,103346
168,SENDOK SEMEN,,00040001000G,3,0,A004-01-16,true,10,9,103356
195,RANTAI,,00040003000D,3,0,A004-03-13,true,10,10,103366
227,ALAT MUSIK,,000500040001,3,8,A005-05-01,true,10,10,103376
285,HAIR STRAIGHTENER (CATOKAN RAMBUT),,00060003000C,3,0,A006-03-12,true,10,9,103386
342,KERTAS MANILA,,000700070006,3,0,A007-07-06,true,10,10,103396
354,DESK SET,,000700080009,3,0,A007-08-09,true,10,6,103406
356,HOLE PUNCHER,,00070008000B,3,0,A007-08-11,true,10,6,103416
419,GELANG ANAK-ANAK,,000800090004,3,0,A008-09-04,true,10,5,103426
521,KOPI INSTAN KEMASAN JAR,,00010004000100020002,5,0,A001-03-01-02-02,true,10,8,103436
754,PAKCOY,,000100070005001N,4,0,A001-06-05-60,true,10,6,103446
827,BAK MANDI ANAK & BAYI,,0002000200040001,4,0,A002-02-04-01,true,10,9,103456
841,COTTON BALL ANAK & BAYI,,0002000300020002,4,0,A002-03-02-02,true,10,9,103466
967,OBENG KACAMATA,,00040001000B0002,4,0,A004-01-11-02,true,10,10,103476
1054,BOLA PING PONG,,0005000400060002,4,0,A005-05-06-02,true,10,10,103486
1234,BAWAHAN OLAHRAGA PRIA,,0008000800010002,4,2,A008-08-01-02,true,10,10,103496
1288,CINCIN PRAMUKA (RING KACU),,0008000F00010003,4,0,A008-15-01-03,true,10,10,103506
1315,AIR MINERAL KEMASAN GELAS,,00010003000200010003,5,0,A001-02-01-01-03,true,10,9,103516
1440,PERLENGKAPAN KAMAR & KAMAR MANDI,,000B000A000700020003,5,13,A003-02-05-02-03,true,10,10,103526
1491,DETERJEN CAIR UNTUK PAKAIAN DEWASA,,000B000A0002000100020003,6,0,A003-02-02-01-02-03,true,10,6,103536
1503,PENGHARUM FLUSH KLOSET SOLID,,000B000A0003000300030002,6,0,A003-02-03-03-03-02,true,10,10,103546
1516,FLOOR MOP,,000B000A0007000100010001,6,4,A003-02-05-01-01-01,true,10,10,103556
1552,LAUNDRY BAG JARING,,000B000A0007000100040006,6,0,A003-02-05-01-04-06,true,10,10,103566
1639,KIPAS SATE,,000B000A0007000100030001000K,7,0,A003-02-05-01-03-01-20,true,10,10,103576
1794,CARDINAL,,000F00070003,3,2,Z003-B001-05,true,10,10,103586
1821,SAOS TOMAT KEMASAN POUCH,,00010006000D000600020002,6,0,A001-05-13-06-02-02,true,10,9,103596
1867,PELICIN PAKAIAN KEMASAN SACHET,,000B000A000200030003,5,0,A003-02-02-03-03,true,10,10,103606
1879,ALAT UKUR MATRIAL,,00040001000M,3,0,A004-01-022,true,10,7,103616
22,Perawatan Diri,Self-Care,000B0008,2,14,A003-01,true,9,4,103625
92,BERAS,,000100060002,3,6,A001-05-02,true,9,5,103634
109,DAGING SAPI SEGAR,,000100070003,3,0,A001-06-03,true,9,9,103643
184,BRACKET DINDING UNTUK TV,,000400030002,3,0,A004-03-02,true,9,9,103652
251,VAS BUNGA,,00050005000D,3,0,A005-06-13,true,9,9,103661
253,PERLENGKAPAN BERKEBUN LAINNYA,,00050005000F,3,0,A005-06-99,true,9,9,103670
279,DOOR BELL (BEL RUMAH),,000600030006,3,0,A006-03-06,true,9,9,103679
297,BUSUR,,000700010001,3,0,A007-01-01,true,9,7,103688
318,BUKU KAS,,000700040004,3,0,A007-04-04,true,9,8,103697
337,KERTAS CONCORD,,000700070001,3,0,A007-07-01,true,9,9,103706
376,"DASI, SYAL, DAN TALI SUSPENDER ANAK",,000800010002,3,0,A008-01-02,true,9,9,103715
418,CINCIN ANAK-ANAK,,000800090003,3,0,A008-09-03,true,9,4,103724
420,KALUNG ANAK-ANAK,,000800090005,3,0,A008-09-05,true,9,9,103733
446,SEPATU WEDGES WANITA,,0008000D0009,3,0,A008-13-09,true,9,9,103742
460,DEKORASI PEWARNA KUKU,,000900030001,3,0,A009-03-01,true,9,9,103751
518,KOPI BUBUK,,0001000400010002,4,3,A001-03-01-02,true,9,7,103760
558,RAGI,,0001000600010005,4,0,A001-05-01-05,true,9,4,103769
603,KERUPUK ,,0001000600080006,4,2,A001-05-08-06,true,9,8,103778
626,MINYAK KANOLA,,00010006000B0004,4,0,A001-05-11-04,true,9,9,103787
660,TEPUNG TAPIOKA,,00010006000G0006,4,0,A001-05-16-06,true,9,7,103796
724,KACANG TANAH,,000100070005000T,4,0,A001-06-05-30,true,9,5,103805
738,KETUMBAR,,0001000700050017,4,0,A001-06-05-44,true,9,6,103814
837,HIP SEAT,,0002000300010004,4,0,A002-03-01-04,true,9,8,103823
869,KELAMBU,,0002000300070003,4,0,A002-03-07-03,true,9,9,103832
938,ANTI NYAMUK ELEKTRIK,,000B000A00010002,4,2,A003-02-01-02,true,9,7,103841
1051,SKIPROPE (LOMPAT TALI / ALAT SKIPPING),,0005000400050006,4,0,A005-05-05-06,true,9,8,103850
1100,KABEL VGA,,0006000200020008,4,0,A006-02-02-08,true,9,9,103859
1150,PLAYSUIT / JUMPSUIT ANAK PEREMPUAN,,0008000300020006,4,0,A008-03-02-06,true,9,9,103868
1210,CELANA CROP WANITA,,0008000500050001,4,0,A008-05-05-01,true,9,9,103877
1390,OBAT TETES MATA,,000B0008000A0001000D,5,0,A003-01-10-01-13,true,9,9,103886
1412,PELEMBUT & PEWANGI PAKAIAN (SOFTENER) KEMASAN BOTOL,,000B000A000200020001,5,0,A003-02-02-02-01,true,9,2,103895
1492,CAIRAN PEMBERSIH DAPUR KEMASAN BOTOL / SPRAY,,000B000A0003000100010001,6,0,A003-02-03-01-01-01,true,9,4,103904
1515,SERAP AIR & PENYERAP BAU KEMASAN REFILL (POUCH),,000B000A0003000500060002,6,0,A003-02-03-05-06-02,true,9,8,103913
1520,PEMBERSIH KACA (WIPER),,000B000A0007000100010005,6,0,A003-02-05-01-01-05,true,9,9,103922
1591,SABUT NILON SAJA,,000B000A00070001000100080002,7,0,A003-02-05-01-01-08-02,true,9,8,103931
1611,TISU NAPKIN (KASAR),,000B000A000700010001000D0005,7,0,A003-02-05-01-01-13-05,true,9,9,103940
1641,KOREK API,,000B000A0007000100030001000M,7,2,A003-02-05-01-03-01-22,true,9,8,103949
1654,ROL KUE / GILINGAN ADONAN (ROLLING PIN),,000B000A0007000100030001000Z,7,0,A003-02-05-01-03-01-35,true,9,9,103958
1663,TUSUK SATE,,000B000A00070001000300010018,7,0,A003-02-05-01-03-01-44,true,9,9,103967
1665,ALAT UNTUK BAKAR SATE,,000B000A00070001000300020001,7,1,A003-02-05-01-03-02-01,true,9,8,103976
1690,TONG AIR,,000B000A00070001000300060002,7,0,A003-02-05-01-03-06-02,true,9,9,103985
1707,SENDOK PASTA ,,000B000A000700010003000100110002,8,0,A003-02-05-01-03-01-37-02,true,9,5,103994
1716,PANCI ANTI LENGKET,,000B000A000700010003000200050001,8,0,A003-02-05-01-03-02-05-01,true,9,9,104003
1738,PIRING ANYAMAN,,000B000A000700010003000500030001,8,0,A003-02-05-01-03-05-03-01,true,9,8,104012
1864,UNDERPAD,,000B0008000C0002,4,0,A003-01-12-02,true,9,9,104021
56,PERHIASAN DEWASA,,0008000A,2,6,A008-10,true,8,7,104029
106,TEPUNG,,00010006000G,3,7,A001-05-16,true,8,1,104037
155,GEGEP,,000400010003,3,0,A004-01-03,true,8,7,104045
157,GERINDA (GRINDER),,000400010005,3,0,A004-01-05,true,8,8,104053
207,SUKU CADANG MOTOR,,000500080002,3,5,A005-02-02,true,8,6,104061
234,PERALATAN & PERLENGKAPAN SEPEDA,,000500040008,3,5,A005-05-08,true,8,8,104069
246,MEDIA TANAM,,000500050008,3,0,A005-06-08,true,8,8,104077
266,PANCI ELEKTRIK,,000600010008,3,0,A006-01-08,true,8,8,104085
293,SETRIKA LISTRIK,,00060003000K,3,0,A006-03-20,true,8,8,104093
336,ORDNER,,000700060003,3,0,A007-06-03,true,8,8,104101
341,KERTAS KARTON,,000700070005,3,0,A007-07-05,true,8,6,104109
363,LEM KERTAS,,00070008000I,3,2,A007-08-18,true,8,6,104117
386,SAPU TANGAN DEWASA,,00080002000B,3,0,A008-02-10,true,8,7,104125
461,PEMBERSIH KUKU,,000900030002,3,0,A009-03-02,true,8,7,104133
501,AIR MINERAL,,0001000300020001,4,3,A001-02-01-01,true,8,4,104141
579,GULA BATU,,0001000600050006,4,0,A001-05-05-06,true,8,6,104149
595,SAYURAN BEKU,,000100060007000E,4,0,A001-05-07-14,true,8,7,104157
599,BAHAN MAKANAN KERING LAINNYA,,0001000600080002,4,0,A001-05-08-02,true,8,6,104165
625,MINYAK JAGUNG,,00010006000B0003,4,0,A001-05-11-03,true,8,5,104173
756,PAPRIKA,,000100070005001P,4,0,A001-06-05-62,true,8,0,104181
847,MATRAS BAYI,,0002000300030002,4,0,A002-03-03-02,true,8,8,104189
886,KRIM MATA,,000B000800020004,4,0,A003-01-02-04,true,8,2,104197
972,BANTAL AKSESORIS,,0005000100010002,4,0,A005-01-01-02,true,8,8,104205
980,SARUNG SETIR,,000500010001000A,4,0,A005-01-01-10,true,8,4,104213
985,KOMPON MOBIL,,0005000100030003,4,0,A005-01-03-03,true,8,7,104221
1039,BOLA BASKET,,0005000400030001,4,0,A005-05-03-01,true,8,8,104229
1089,PENGUAT SINYAL WIFI (WIFI BOOSTER/EXTENDER),,000600020001000B,4,0,A006-02-01-11,true,8,7,104237
1241,KNEE SUPPORT (LUTUT),,0008000800030004,4,0,A008-08-03-04,true,8,8,104245
1284,TAS TANGAN WANITA,,0008000E00040009,4,0,A008-14-04-09,true,8,8,104253
1328,GURILEM,,00010005000400060002,5,0,A001-04-04-06-02,true,8,4,104261
1340,CUKA APEL,,00010006000D00010001,5,0,A001-05-13-01-01,true,8,7,104269
1343,CUKA MAKAN/DAPUR,,00010006000D00010004,5,0,A001-05-13-01-04,true,8,6,104277
1394,OBAT MINUM UNTUK SAKIT KEPALA,,000B0008000A00020004,5,0,A003-01-10-02-04,true,8,6,104285
1483,OBAT DIARE,,000B0008000A000200030001,6,0,A003-01-10-02-03-01,true,8,6,104293
1487,KAMPER / KAPUR BARUS (CAMPHOR/NAPHTALENE BALL) DENGAN GANTUNGAN DAN ISI,,000B000A0001000300010001,6,0,A003-02-01-03-01-01,true,8,5,104301
1580,KEMOCENG BULU SINTETIS,,000B000A00070001000100020002,7,0,A003-02-05-01-01-02-02,true,8,5,104309
1594,SAPU IJUK,,000B000A00070001000100090001,7,0,A003-02-05-01-01-09-01,true,8,8,104317
1645,PEMBUKA BOTOL,,000B000A0007000100030001000Q,7,0,A003-02-05-01-03-01-26,true,8,6,104325
1677,GARPU,,000B000A00070001000300050001,7,2,A003-02-05-01-03-05-01,true,8,7,104333
1705,PISAU DAGING,,000B000A0007000100030001000U0003,8,0,A003-02-05-01-03-01-30-03,true,8,8,104341
1741,PIRING KERTAS,,000B000A000700010003000500030004,8,0,A003-02-05-01-03-05-03-04,true,8,8,104349
1760,MUG ENAMEL,,000B000A000700010003000500060001,8,0,A003-02-05-01-03-05-06-01,true,8,6,104357
1762,MUG MELAMIN,,000B000A000700010003000500060003,8,0,A003-02-05-01-03-05-06-03,true,8,7,104365
